product_id,material_offset_id,order_id,total_quota,req_mat_offset_status
1961,992,2141,1.140000,approval
6594,992,2141,15.000000,approval
6590,992,2141,30.000000,approval
7814,992,2141,15.000000,approval
3310,993,2141,1.000000,approval
1558,994,2144,1.140000,approval
10647,994,2144,0.520000,approval
10572,994,2144,0.760000,approval
1484,994,2144,0.760000,approval
7958,994,2144,0.180000,approval
1539,994,2144,1.320000,approval
3713,994,2144,1.800000,approval
3753,994,2144,5.700000,approval
3817,994,2144,1.500000,approval
3751,994,2144,2.400000,approval
5419,994,2144,4.400000,approval
5516,994,2144,4.700000,approval
5517,994,2144,4.400000,approval
5423,994,2144,4.700000,approval
1961,994,2144,1.140000,approval
11411,994,2144,1.000000,approval
3310,994,2144,1.000000,approval
6594,994,2144,15.000000,approval
6590,994,2144,30.000000,approval
7814,994,2144,15.000000,approval
1558,995,2142,1.140000,approval
10647,995,2142,0.520000,approval
10572,995,2142,0.760000,approval
1484,995,2142,0.760000,approval
7958,995,2142,0.180000,approval
1539,995,2142,1.320000,approval
3713,995,2142,1.800000,approval
3753,995,2142,5.700000,approval
3817,995,2142,1.500000,approval
3751,995,2142,2.400000,approval
5419,995,2142,4.400000,approval
5516,995,2142,4.700000,approval
5517,995,2142,4.400000,approval
5423,995,2142,4.700000,approval
1961,995,2142,1.140000,approval
11411,995,2142,1.000000,approval
3310,995,2142,1.000000,approval
6594,995,2142,15.000000,approval
6590,995,2142,30.000000,approval
7814,995,2142,15.000000,approval
11411,996,2010,1.000000,approval
10572,997,2144,2.280000,approval
10572,997,2144,1.080000,approval
10572,997,2144,0.570000,approval
1557,997,2144,0.960000,approval
6952,997,2144,17.000000,approval
7051,997,2144,25.500000,approval
1484,998,2144,0.860000,approval
7958,998,2144,0.230000,approval
6952,999,2144,22.500000,approval
10645,1000,2143,1.520000,approval
1557,1000,2143,0.960000,approval
10645,1000,2143,0.720000,approval
1484,1000,2143,0.580000,approval
7958,1000,2143,0.140000,approval
10645,1000,2143,0.380000,approval
10647,1000,2143,1.800000,approval
3753,1000,2143,5.700000,approval
3817,1000,2143,1.500000,approval
3751,1000,2143,2.400000,approval
5419,1000,2143,4.400000,approval
5516,1000,2143,4.700000,approval
5517,1000,2143,4.400000,approval
5423,1000,2143,4.700000,approval
6952,1000,2143,15.000000,approval
7051,1000,2143,25.500000,approval
3310,1000,2143,1.000000,approval
6594,1000,2143,15.000000,approval
6590,1000,2143,30.000000,approval
7814,1000,2143,15.000000,approval
3713,1001,2143,0.900000,approval
3713,1002,2143,0.900000,approval
11410,1003,2005,1.000000,approval
11410,1004,2005,1.000000,approval
11410,1005,1999,1.000000,approval
10587,1006,2176,32.500000,approval
11011,1006,2296,62.000000,approval
1066,1006,2230,8.000000,approval
6594,1007,1998,111.000000,approval
6590,1007,1998,333.000000,approval
7814,1007,1998,111.000000,approval
6594,1008,1999,15.000000,approval
6590,1008,1999,45.000000,approval
7814,1008,1999,15.000000,approval
6594,1009,2000,15.000000,approval
6590,1009,2000,30.000000,approval
7814,1009,2000,15.000000,approval
6594,1010,2001,115.000000,approval
6590,1010,2001,115.000000,approval
1308,1011,2173,10.000000,approval
5421,1012,2002,111.000000,approval
6594,1012,2002,111.000000,approval
6590,1012,2002,333.000000,approval
7814,1012,2002,111.000000,approval
5421,1013,2002,111.000000,approval
6590,1014,2003,333.000000,approval
6594,1014,2003,111.000000,approval
7814,1014,2003,111.000000,approval
3670,1015,2005,1.000000,approval
3659,1015,2005,1.000000,approval
7610,1015,2005,15.000000,approval
7565,1016,1998,111.000000,approval
1215,1017,1423,61.540000,approval
3894,1018,2402,60.500000,approval
3444,1019,2001,1.000000,approval
3668,1019,2001,1.000000,approval
3381,1020,2002,1.000000,approval
3619,1020,2002,1.000000,approval
7168,1021,2002,19.980000,approval
7168,1021,2002,19.980000,approval
8380,1022,2386,128.400000,approval
8380,1023,2389,66.000000,approval
11117,1024,2000,138.750000,approval
6861,1024,2000,65.490000,approval
3494,1025,2003,1.000000,approval
3659,1025,2003,1.000000,approval
5770,1026,2001,1.000000,approval
3670,1027,2003,0.440000,approval
3659,1028,2003,0.040000,approval
4529,1029,1374,500.000000,approval
4529,1029,1375,503.000000,approval
4529,1029,1376,350.000000,approval
4529,1029,1377,350.000000,approval
4529,1029,1381,1053.000000,approval
4529,1029,1382,1000.000000,approval
7579,1030,2461,102.000000,approval
11441,1031,1378,775.000000,approval
11441,1031,1379,846.000000,approval
11441,1031,1380,895.000000,approval
11441,1031,1530,715.000000,approval
11441,1031,1531,785.000000,approval
11441,1031,1532,835.000000,approval
11417,1031,1378,775.000000,approval
11417,1031,1379,846.000000,approval
11417,1031,1380,895.000000,approval
11417,1031,1530,715.000000,approval
11417,1031,1531,785.000000,approval
11417,1031,1532,835.000000,approval
6590,1032,1998,111.000000,approval
8062,1032,1998,222.000000,approval
7814,1032,1998,111.000000,approval
7564,1032,1998,111.000000,approval
3531,1032,1998,0.990000,approval
3310,1033,2009,1.000000,approval
7805,1033,2009,1.000000,approval
3310,1033,2010,1.000000,approval
7805,1033,2010,1.000000,approval
3639,1034,1778,19.000000,approval
3429,1035,1778,19.000000,approval
3429,1035,1305,23.000000,approval
3676,1036,1393,44.000000,approval
3551,1036,1394,43.000000,approval
5838,1036,1397,29.000000,approval
3717,1037,2009,14.000000,approval
3717,1037,2009,14.000000,approval
10368,1038,2274,104.000000,approval
3628,1039,2005,1.000000,approval
3628,1040,2009,1.000000,approval
3628,1041,2010,1.000000,approval
3628,1042,2143,1.000000,approval
3628,1043,2144,1.000000,approval
3628,1044,2142,1.000000,approval
3628,1045,2141,1.000000,approval
8286,1046,2188,350.000000,approval
8286,1047,2189,935.000000,approval
3646,1047,2189,3.000000,approval
8286,1048,2190,1245.000000,approval
9926,1048,2190,1743.000000,approval
8286,1049,2191,510.000000,approval
1545,1050,2192,16.320000,approval
1545,1051,2193,45.780000,approval
1545,1052,2195,63.890000,approval
1545,1053,2196,26.550000,approval
8647,1054,2204,419.200000,approval
11452,1055,2459,104.000000,approval
11452,1055,2460,104.000000,approval
7362,1056,2231,902.000000,approval
9098,1057,2496,0.500000,approval
7803,1058,2195,0.440000,approval
7803,1059,2190,0.380000,approval
3728,1060,1378,310.000000,approval
7814,1061,2259,105.000000,approval
5594,1061,2259,105.000000,approval
11353,1062,2261,15.000000,approval
11353,1063,2260,31.860000,approval
11353,1064,2212,31.860000,approval
